timestamp,domain,parameter,value_from,value_to,delta_J,cumulative_delta_J
2026-03-26 00:43:41,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-6.3906
2026-03-26 00:43:41,network,cluster.qos_normalised,0.5000,0.0800,-0.0004,-6.3910
2026-03-26 00:44:44,thermal,cluster.fan_speed_normalised,0.5000,0.9100,-0.0041,-6.3951
2026-03-26 00:44:44,network,cluster.qos_normalised,0.5000,0.8500,-0.0042,-6.3993
2026-03-26 00:45:46,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-6.4043
2026-03-26 00:45:47,network,cluster.qos_normalised,0.5000,0.3300,-0.0017,-6.4060
2026-03-26 00:46:48,thermal,cluster.fan_speed_normalised,0.5000,0.9200,-0.0042,-6.4102
2026-03-26 00:46:48,network,cluster.qos_normalised,0.5000,0.9000,-0.0045,-6.4147
2026-03-26 00:47:52,thermal,cluster.fan_speed_normalised,0.5000,0.9200,-0.0042,-6.4189
2026-03-26 00:47:53,network,cluster.qos_normalised,0.5000,0.9900,-0.0050,-6.4239
2026-03-26 00:48:55,thermal,cluster.fan_speed_normalised,0.5000,0.9800,-0.0048,-6.4287
2026-03-26 00:48:55,network,cluster.qos_normalised,0.5000,0.1300,-0.0006,-6.4293
2026-03-26 00:49:57,thermal,cluster.fan_speed_normalised,0.5000,0.9700,-0.0047,-6.4340
2026-03-26 00:49:57,network,cluster.qos_normalised,0.5000,0.0600,-0.0003,-6.4343
2026-03-26 00:50:59,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-6.4393
2026-03-26 00:51:00,network,cluster.qos_normalised,0.5000,0.3500,-0.0018,-6.4411
2026-03-26 00:52:02,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-6.4461
2026-03-26 00:52:02,network,cluster.qos_normalised,0.5000,0.5000,-0.0025,-6.4486
2026-03-26 00:53:03,thermal,cluster.fan_speed_normalised,0.5000,0.9100,-0.0041,-6.4527
2026-03-26 00:53:04,network,cluster.qos_normalised,0.5000,0.9500,-0.0047,-6.4574
2026-03-26 00:54:08,thermal,cluster.fan_speed_normalised,0.5000,0.8800,-0.0038,-6.4612
2026-03-26 00:54:08,network,cluster.qos_normalised,0.5000,0.1400,-0.0007,-6.4619
2026-03-26 00:55:11,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-6.4669
2026-03-26 00:55:11,network,cluster.qos_normalised,0.5000,0.5700,-0.0029,-6.4698
2026-03-26 00:56:12,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-6.4748
2026-03-26 00:56:13,network,cluster.qos_normalised,0.5000,0.8700,-0.0044,-6.4792
2026-03-26 00:57:15,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-6.4842
2026-03-26 00:57:15,network,cluster.qos_normalised,0.5000,0.7900,-0.0040,-6.4882
2026-03-26 00:58:17,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-6.4932
2026-03-26 00:58:18,network,cluster.qos_normalised,0.5000,0.7400,-0.0037,-6.4969
2026-03-26 00:59:20,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-6.5019
2026-03-26 00:59:20,network,cluster.qos_normalised,0.5000,0.4000,-0.0020,-6.5039
2026-03-26 01:00:24,thermal,cluster.fan_speed_normalised,0.5000,0.8300,-0.0033,-6.5072
2026-03-26 01:00:24,network,cluster.qos_normalised,0.5000,0.3200,-0.0016,-6.5088
2026-03-26 01:01:26,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-6.5138
2026-03-26 01:01:27,network,cluster.qos_normalised,0.5000,1.0000,-0.0050,-6.5188
2026-03-26 01:02:29,thermal,cluster.fan_speed_normalised,0.5000,0.7500,-0.0025,-6.5213
2026-03-26 01:02:29,network,cluster.qos_normalised,0.5000,1.0000,-0.0050,-6.5263
2026-03-26 01:03:31,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-6.5313
2026-03-26 01:03:32,network,cluster.qos_normalised,0.5000,0.1600,-0.0008,-6.5321
2026-03-26 01:04:34,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-6.5371
2026-03-26 01:04:34,network,cluster.qos_normalised,0.5000,0.2700,-0.0014,-6.5385
2026-03-26 01:05:36,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-6.5435
2026-03-26 01:05:36,network,cluster.qos_normalised,0.5000,0.9200,-0.0046,-6.5481
2026-03-26 01:06:40,thermal,cluster.fan_speed_normalised,0.5000,0.9100,-0.0041,-6.5522
2026-03-26 01:06:41,network,cluster.qos_normalised,0.5000,0.3900,-0.0019,-6.5541
2026-03-26 01:07:42,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-6.5591
2026-03-26 01:07:43,network,cluster.qos_normalised,0.5000,0.8600,-0.0043,-6.5634
2026-03-26 01:08:45,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-6.5684
2026-03-26 01:08:45,network,cluster.qos_normalised,0.5000,0.9900,-0.0050,-6.5734
2026-03-26 01:09:47,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-6.5784
2026-03-26 01:09:47,network,cluster.qos_normalised,0.5000,0.4100,-0.0020,-6.5804
2026-03-26 01:10:49,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-6.5854
2026-03-26 01:10:49,network,cluster.qos_normalised,0.5000,1.0000,-0.0050,-6.5904
2026-03-26 01:11:51,thermal,cluster.fan_speed_normalised,0.5000,0.9500,-0.0045,-6.5949
2026-03-26 01:11:51,network,cluster.qos_normalised,0.5000,0.6200,-0.0031,-6.5980
2026-03-26 01:12:55,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-6.6030
2026-03-26 01:12:56,network,cluster.qos_normalised,0.5000,0.1700,-0.0008,-6.6038
2026-03-26 01:13:58,thermal,cluster.fan_speed_normalised,0.5000,0.8300,-0.0033,-6.6071
2026-03-26 01:13:58,network,cluster.qos_normalised,0.5000,0.8600,-0.0043,-6.6114
2026-03-26 01:15:00,thermal,cluster.fan_speed_normalised,0.5000,0.8800,-0.0038,-6.6152
2026-03-26 01:15:01,network,cluster.qos_normalised,0.5000,0.6000,-0.0030,-6.6182
2026-03-26 01:16:03,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-6.6232
2026-03-26 01:16:04,network,cluster.qos_normalised,0.5000,0.8300,-0.0041,-6.6273
2026-03-26 01:17:06,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-6.6323
2026-03-26 01:17:06,network,cluster.qos_normalised,0.5000,0.4200,-0.0021,-6.6344
2026-03-26 01:18:08,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-6.6394
2026-03-26 01:18:09,network,cluster.qos_normalised,0.5000,1.0000,-0.0050,-6.6444
2026-03-26 01:19:11,thermal,cluster.fan_speed_normalised,0.5000,0.9300,-0.0043,-6.6487
2026-03-26 01:19:12,network,cluster.qos_normalised,0.5000,0.9600,-0.0048,-6.6535
2026-03-26 01:20:14,thermal,cluster.fan_speed_normalised,0.5000,0.9600,-0.0046,-6.6581
2026-03-26 01:20:15,network,cluster.qos_normalised,0.5000,0.9400,-0.0047,-6.6628
2026-03-26 01:21:17,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-6.6678
2026-03-26 01:21:17,network,cluster.qos_normalised,0.5000,0.9900,-0.0050,-6.6728
2026-03-26 01:22:19,thermal,cluster.fan_speed_normalised,0.5000,0.9900,-0.0049,-6.6777
2026-03-26 01:22:20,network,cluster.qos_normalised,0.5000,0.9800,-0.0049,-6.6826
2026-03-26 01:23:22,thermal,cluster.fan_speed_normalised,0.5000,0.9300,-0.0043,-6.6869
2026-03-26 01:23:22,network,cluster.qos_normalised,0.5000,0.6800,-0.0034,-6.6903
2026-03-26 01:24:25,thermal,cluster.fan_speed_normalised,0.5000,0.9800,-0.0048,-6.6951
2026-03-26 01:24:25,network,cluster.qos_normalised,0.5000,0.9000,-0.0045,-6.6996
2026-03-26 01:25:29,thermal,cluster.fan_speed_normalised,0.5000,0.9900,-0.0049,-6.7045
2026-03-26 01:25:30,network,cluster.qos_normalised,0.5000,0.7300,-0.0036,-6.7081
2026-03-26 01:26:32,thermal,cluster.fan_speed_normalised,0.5000,0.9400,-0.0044,-6.7125
2026-03-26 01:26:32,network,cluster.qos_normalised,0.5000,0.4900,-0.0025,-6.7150
2026-03-26 01:27:34,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-6.7200
2026-03-26 01:27:35,network,cluster.qos_normalised,0.5000,0.7200,-0.0036,-6.7236
2026-03-26 01:28:36,thermal,cluster.fan_speed_normalised,0.5000,0.9200,-0.0042,-6.7278
2026-03-26 01:28:36,network,cluster.qos_normalised,0.5000,0.5500,-0.0028,-6.7306
2026-03-26 01:29:39,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-6.7356
2026-03-26 01:29:39,network,cluster.qos_normalised,0.5000,0.8000,-0.0040,-6.7396
2026-03-26 01:30:40,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-6.7446
2026-03-26 01:30:41,network,cluster.qos_normalised,0.5000,0.1900,-0.0009,-6.7455
2026-03-26 01:31:45,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-6.7505
2026-03-26 01:31:45,network,cluster.qos_normalised,0.5000,0.7500,-0.0038,-6.7543
2026-03-26 01:32:47,thermal,cluster.fan_speed_normalised,0.5000,0.9700,-0.0047,-6.7590
2026-03-26 01:32:47,network,cluster.qos_normalised,0.5000,0.1600,-0.0008,-6.7598
2026-03-26 01:33:49,thermal,cluster.fan_speed_normalised,0.5000,0.9500,-0.0045,-6.7643
2026-03-26 01:33:50,network,cluster.qos_normalised,0.5000,0.4900,-0.0024,-6.7667
2026-03-26 01:34:51,thermal,cluster.fan_speed_normalised,0.5000,0.8800,-0.0038,-6.7705
2026-03-26 01:34:52,network,cluster.qos_normalised,0.5000,0.4600,-0.0023,-6.7728
2026-03-26 01:35:54,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-6.7778
2026-03-26 01:35:54,network,cluster.qos_normalised,0.5000,0.9400,-0.0047,-6.7825
2026-03-26 01:36:55,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-6.7875
2026-03-26 01:36:56,network,cluster.qos_normalised,0.5000,0.3500,-0.0017,-6.7892
2026-03-26 01:38:00,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-6.7942
2026-03-26 01:38:00,network,cluster.qos_normalised,0.5000,0.7200,-0.0036,-6.7978
2026-03-26 01:39:02,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-6.8028
2026-03-26 01:39:03,network,cluster.qos_normalised,0.5000,0.0700,-0.0003,-6.8031
2026-03-26 01:40:05,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-6.8081
2026-03-26 01:40:05,network,cluster.qos_normalised,0.5000,0.6800,-0.0034,-6.8115
2026-03-26 01:41:06,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-6.8165
2026-03-26 01:41:07,network,cluster.qos_normalised,0.5000,0.5100,-0.0025,-6.8190
2026-03-26 01:42:09,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-6.8240
2026-03-26 01:42:09,network,cluster.qos_normalised,0.5000,0.2800,-0.0014,-6.8254
2026-03-26 01:43:12,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-6.8304
2026-03-26 01:44:15,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-6.8354
2026-03-26 01:44:15,network,cluster.qos_normalised,0.5000,0.0400,-0.0002,-6.8356
2026-03-26 01:45:17,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-6.8406
2026-03-26 01:45:18,network,cluster.qos_normalised,0.5000,0.4400,-0.0022,-6.8428
2026-03-26 01:46:19,thermal,cluster.fan_speed_normalised,0.5000,0.9400,-0.0044,-6.8472
2026-03-26 01:46:19,network,cluster.qos_normalised,0.5000,0.8100,-0.0041,-6.8513
2026-03-26 01:47:22,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-6.8563
2026-03-26 01:47:22,network,cluster.qos_normalised,0.5000,0.0400,-0.0002,-6.8565
2026-03-26 01:48:23,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-6.8615
2026-03-26 01:48:24,network,cluster.qos_normalised,0.5000,0.3300,-0.0016,-6.8631
2026-03-26 01:49:26,thermal,cluster.fan_speed_normalised,0.5000,0.9800,-0.0048,-6.8679
2026-03-26 01:49:26,network,cluster.qos_normalised,0.5000,0.4300,-0.0022,-6.8701
2026-03-26 01:50:29,thermal,cluster.fan_speed_normalised,0.5000,0.9400,-0.0044,-6.8745
2026-03-26 01:50:30,network,cluster.qos_normalised,0.5000,0.9000,-0.0045,-6.8790
2026-03-26 01:51:32,thermal,cluster.fan_speed_normalised,0.5000,0.9900,-0.0049,-6.8839
2026-03-26 01:51:33,network,cluster.qos_normalised,0.5000,0.9200,-0.0046,-6.8885
2026-03-26 01:52:34,thermal,cluster.fan_speed_normalised,0.5000,0.9700,-0.0047,-6.8932
2026-03-26 01:52:34,network,cluster.qos_normalised,0.5000,0.5500,-0.0027,-6.8959
2026-03-26 01:53:36,thermal,cluster.fan_speed_normalised,0.5000,0.9100,-0.0041,-6.9000
2026-03-26 01:53:37,network,cluster.qos_normalised,0.5000,0.7700,-0.0039,-6.9039
2026-03-26 01:54:38,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-6.9089
2026-03-26 01:54:38,network,cluster.qos_normalised,0.5000,0.8900,-0.0044,-6.9133
2026-03-26 01:55:41,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-6.9183
2026-03-26 01:55:41,network,cluster.qos_normalised,0.5000,0.4400,-0.0022,-6.9205
2026-03-26 01:56:44,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-6.9255
2026-03-26 01:56:45,network,cluster.qos_normalised,0.5000,0.6400,-0.0032,-6.9287
2026-03-26 01:57:47,thermal,cluster.fan_speed_normalised,0.5000,0.8200,-0.0032,-6.9319
2026-03-26 01:57:47,network,cluster.qos_normalised,0.5000,0.3500,-0.0018,-6.9337
2026-03-26 01:58:48,thermal,cluster.fan_speed_normalised,0.5000,0.9100,-0.0041,-6.9378
2026-03-26 01:58:49,network,cluster.qos_normalised,0.5000,0.4400,-0.0022,-6.9400
2026-03-26 01:59:51,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-6.9450
2026-03-26 01:59:52,network,cluster.qos_normalised,0.5000,0.9000,-0.0045,-6.9495
2026-03-26 02:00:53,thermal,cluster.fan_speed_normalised,0.5000,0.9800,-0.0048,-6.9543
2026-03-26 02:00:54,network,cluster.qos_normalised,0.5000,1.0000,-0.0050,-6.9593
2026-03-26 02:01:55,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-6.9643
2026-03-26 02:01:55,network,cluster.qos_normalised,0.5000,0.6200,-0.0031,-6.9674
2026-03-26 02:02:59,thermal,cluster.fan_speed_normalised,0.5000,0.8300,-0.0033,-6.9707
2026-03-26 02:03:00,network,cluster.qos_normalised,0.5000,0.9600,-0.0048,-6.9755
2026-03-26 02:04:02,thermal,cluster.fan_speed_normalised,0.5000,0.9600,-0.0046,-6.9801
2026-03-26 02:04:02,network,cluster.qos_normalised,0.5000,0.3200,-0.0016,-6.9817
2026-03-26 02:05:04,thermal,cluster.fan_speed_normalised,0.5000,0.7800,-0.0028,-6.9845
2026-03-26 02:05:05,network,cluster.qos_normalised,0.5000,0.5700,-0.0029,-6.9874
2026-03-26 02:06:07,thermal,cluster.fan_speed_normalised,0.5000,0.9700,-0.0047,-6.9921
2026-03-26 02:06:08,network,cluster.qos_normalised,0.5000,0.1900,-0.0009,-6.9930
2026-03-26 02:07:10,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-6.9980
2026-03-26 02:07:10,network,cluster.qos_normalised,0.5000,0.4000,-0.0020,-7.0000
2026-03-26 02:08:12,thermal,cluster.fan_speed_normalised,0.5000,0.9800,-0.0048,-7.0048
2026-03-26 02:09:16,thermal,cluster.fan_speed_normalised,0.5000,0.9700,-0.0047,-7.0095
2026-03-26 02:09:17,network,cluster.qos_normalised,0.5000,0.4600,-0.0023,-7.0118
2026-03-26 02:10:19,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-7.0168
2026-03-26 02:10:20,network,cluster.qos_normalised,0.5000,0.0300,-0.0001,-7.0169
2026-03-26 02:11:22,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-7.0219
2026-03-26 02:11:22,network,cluster.qos_normalised,0.5000,0.8600,-0.0043,-7.0262
2026-03-26 02:12:24,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-7.0312
2026-03-26 02:12:25,network,cluster.qos_normalised,0.5000,0.0600,-0.0003,-7.0315
2026-03-26 02:13:27,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-7.0365
2026-03-26 02:13:27,network,cluster.qos_normalised,0.5000,0.4400,-0.0022,-7.0387
2026-03-26 02:14:29,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-7.0437
2026-03-26 02:14:30,network,cluster.qos_normalised,0.5000,0.5500,-0.0028,-7.0465
2026-03-26 02:15:34,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-7.0515
2026-03-26 02:15:34,network,cluster.qos_normalised,0.5000,0.6700,-0.0034,-7.0549
2026-03-26 02:16:36,thermal,cluster.fan_speed_normalised,0.5000,0.9400,-0.0044,-7.0593
2026-03-26 02:16:37,network,cluster.qos_normalised,0.5000,1.0000,-0.0050,-7.0643
2026-03-26 02:17:39,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-7.0693
2026-03-26 02:17:39,network,cluster.qos_normalised,0.5000,0.9900,-0.0049,-7.0742
2026-03-26 02:18:41,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-7.0792
2026-03-26 02:18:42,network,cluster.qos_normalised,0.5000,1.0000,-0.0050,-7.0842
2026-03-26 02:19:44,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-7.0892
2026-03-26 02:19:44,network,cluster.qos_normalised,0.5000,0.8500,-0.0043,-7.0935
2026-03-26 02:20:46,thermal,cluster.fan_speed_normalised,0.5000,0.9000,-0.0040,-7.0975
2026-03-26 02:20:47,network,cluster.qos_normalised,0.5000,0.2100,-0.0010,-7.0985
2026-03-26 02:21:51,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-7.1035
2026-03-26 02:21:51,network,cluster.qos_normalised,0.5000,0.7400,-0.0037,-7.1072
2026-03-26 02:22:54,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-7.1122
2026-03-26 02:22:54,network,cluster.qos_normalised,0.5000,0.2200,-0.0011,-7.1133
2026-03-26 02:23:56,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-7.1183
2026-03-26 02:23:57,network,cluster.qos_normalised,0.5000,0.4200,-0.0021,-7.1204
2026-03-26 02:24:59,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-7.1254
2026-03-26 02:24:59,network,cluster.qos_normalised,0.5000,0.8700,-0.0044,-7.1298
2026-03-26 02:26:01,thermal,cluster.fan_speed_normalised,0.5000,0.9500,-0.0045,-7.1343
2026-03-26 02:27:03,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-7.1393
2026-03-26 02:27:04,network,cluster.qos_normalised,0.5000,0.4600,-0.0023,-7.1416
2026-03-26 02:28:08,thermal,cluster.fan_speed_normalised,0.5000,0.7300,-0.0023,-7.1439
2026-03-26 02:28:09,network,cluster.qos_normalised,0.5000,0.1600,-0.0008,-7.1447
2026-03-26 02:29:11,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-7.1497
2026-03-26 02:29:11,network,cluster.qos_normalised,0.5000,0.0500,-0.0002,-7.1499
2026-03-26 02:30:13,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-7.1549
2026-03-26 02:30:14,network,cluster.qos_normalised,0.5000,0.2400,-0.0012,-7.1561
2026-03-26 02:31:16,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-7.1611
2026-03-26 02:31:16,network,cluster.qos_normalised,0.5000,0.6800,-0.0034,-7.1645
2026-03-26 02:32:18,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-7.1695
2026-03-26 02:32:19,network,cluster.qos_normalised,0.5000,0.0400,-0.0002,-7.1697
2026-03-26 02:33:21,thermal,cluster.fan_speed_normalised,0.5000,0.9500,-0.0045,-7.1742
2026-03-26 02:33:21,network,cluster.qos_normalised,0.5000,0.6000,-0.0030,-7.1772
2026-03-26 02:34:26,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-7.1822
2026-03-26 02:34:26,network,cluster.qos_normalised,0.5000,0.2000,-0.0010,-7.1832
2026-03-26 02:35:28,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-7.1882
2026-03-26 02:35:28,network,cluster.qos_normalised,0.5000,0.6900,-0.0034,-7.1916
2026-03-26 02:36:30,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-7.1966
2026-03-26 02:36:31,network,cluster.qos_normalised,0.5000,0.0600,-0.0003,-7.1969
2026-03-26 02:37:33,thermal,cluster.fan_speed_normalised,0.5000,0.9700,-0.0047,-7.2016
2026-03-26 02:37:33,network,cluster.qos_normalised,0.5000,0.3700,-0.0019,-7.2035
2026-03-26 02:38:35,thermal,cluster.fan_speed_normalised,0.5000,0.9800,-0.0048,-7.2083
2026-03-26 02:38:36,network,cluster.qos_normalised,0.5000,0.0600,-0.0003,-7.2086
2026-03-26 02:39:37,thermal,cluster.fan_speed_normalised,0.5000,0.9600,-0.0046,-7.2132
2026-03-26 02:39:38,network,cluster.qos_normalised,0.5000,0.5900,-0.0029,-7.2161
2026-03-26 02:40:42,thermal,cluster.fan_speed_normalised,0.5000,0.8300,-0.0033,-7.2194
2026-03-26 02:40:42,network,cluster.qos_normalised,0.5000,0.7600,-0.0038,-7.2232
2026-03-26 02:41:44,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-7.2282
2026-03-26 02:41:45,network,cluster.qos_normalised,0.5000,0.7200,-0.0036,-7.2318
2026-03-26 02:42:47,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-7.2368
2026-03-26 02:42:47,network,cluster.qos_normalised,0.5000,0.0300,-0.0001,-7.2369
2026-03-26 02:43:49,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-7.2419
2026-03-26 02:43:49,network,cluster.qos_normalised,0.5000,0.5000,-0.0025,-7.2444
2026-03-26 02:44:51,thermal,cluster.fan_speed_normalised,0.5000,0.9800,-0.0048,-7.2492
2026-03-26 02:44:52,network,cluster.qos_normalised,0.5000,0.6600,-0.0033,-7.2525
2026-03-26 02:45:54,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-7.2575
2026-03-26 02:45:54,network,cluster.qos_normalised,0.5000,0.2500,-0.0013,-7.2588
2026-03-26 02:46:58,thermal,cluster.fan_speed_normalised,0.5000,0.9900,-0.0049,-7.2637
2026-03-26 02:46:59,network,cluster.qos_normalised,0.5000,0.4100,-0.0021,-7.2658
2026-03-26 02:48:00,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-7.2708
2026-03-26 02:48:01,network,cluster.qos_normalised,0.5000,0.6900,-0.0035,-7.2743
2026-03-26 02:49:03,thermal,cluster.fan_speed_normalised,0.5000,0.9700,-0.0047,-7.2790
2026-03-26 02:49:03,network,cluster.qos_normalised,0.5000,0.9500,-0.0048,-7.2838
2026-03-26 02:50:05,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-7.2888
2026-03-26 02:50:06,network,cluster.qos_normalised,0.5000,0.3000,-0.0015,-7.2903
2026-03-26 02:51:08,thermal,cluster.fan_speed_normalised,0.5000,0.9600,-0.0046,-7.2949
2026-03-26 02:51:08,network,cluster.qos_normalised,0.5000,0.7700,-0.0038,-7.2987
2026-03-26 02:52:09,thermal,cluster.fan_speed_normalised,0.5000,0.9400,-0.0044,-7.3031
2026-03-26 02:52:10,network,cluster.qos_normalised,0.5000,0.2100,-0.0010,-7.3041
2026-03-26 02:53:14,thermal,cluster.fan_speed_normalised,0.5000,0.9500,-0.0045,-7.3086
2026-03-26 02:53:15,network,cluster.qos_normalised,0.5000,0.6000,-0.0030,-7.3116
2026-03-26 02:54:17,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-7.3166
2026-03-26 02:54:17,network,cluster.qos_normalised,0.5000,0.2900,-0.0015,-7.3181
2026-03-26 02:55:19,thermal,cluster.fan_speed_normalised,0.5000,1.0000,-0.0050,-7.3231
2026-03-26 02:55:20,network,cluster.qos_normalised,0.5000,0.0600,-0.0003,-7.3234
2026-03-26 02:56:21,thermal,cluster.fan_speed_normalised,0.5000,0.9600,-0.0046,-7.3280
2026-03-26 02:56:21,network,cluster.qos_normalised,0.5000,0.8100,-0.0041,-7.3321
2026-03-26 02:57:24,thermal,cluster.fan_speed_normalised,0.5000,0.9600,-0.0046,-7.3367
